time,latitude,longitude,depth,mag,magType,nst,gap,rms,net,id,place,horizontalError,magNst
2020-07-18T09:31:39.320Z,33.9641667,-116.8561667,16.16,0.88,ml,48,39,0.15,ci,ci38596466,"5km NNE of Banning, CA",0.15,28
2020-07-18T09:31:28.300Z,38.172,-117.7787,6.2,1.6,ml,24,64.33,0.1,nn,nn00761067,"37 km SE of Mina, Nevada",,
2020-07-18T09:24:24.013Z,58.3165,-155.0618,3.7,1.1,ml,,,0.25,ak,ak02096wzi8x,"90 km NNW of Karluk, Alaska",,
2020-07-18T09:23:48.980Z,19.19499969,-155.4671631,33.61000061,1.92999995,md,46,99,0.109999999,hv,hv72049562,"1 km SE of PÃƒâ€žÃ‚Âhala, Hawaii",0.69,15
2020-07-18T09:16:58.320Z,60.083,-151.6953,60.2,1.2,ml,,,0.44,ak,ak02096wxv60,"Kenai Peninsula, Alaska",,
2020-07-18T09:09:22.630Z,38.8310013,-122.7559967,3.22,0.78,md,13,215,0.07,nc,nc73427751,"3km WNW of Cobb, CA",1.65,2
2020-07-18T09:02:49.160Z,38.174,-117.8177,10.9,1.1,ml,12,81.27,0.1,nn,nn00761065,"35 km SE of Mina, Nevada",,
2020-07-18T08:56:14.450Z,38.1267,-117.9595,8.4,0.8,ml,10,126.08,0.22,nn,nn00761062,"32 km SSE of Mina, Nevada",,
2020-07-18T08:50:55.240Z,38.169,-117.8853,13.6,1.4,ml,19,73.79,0.08,nn,nn00761059,"31 km SE of Mina, Nevada",,
2020-07-18T08:41:48.567Z,61.405,-146.9828,15.7,1.9,ml,,,0.76,ak,ak02096whrpo,"45 km NW of Valdez, Alaska",,
2020-07-18T08:37:40.164Z,58.3894,-133.6394,0,2.4,ml,,,1.23,ak,ak02096wgw2o,"46 km ENE of Juneau, Alaska",,
2020-07-18T08:35:22.374Z,59.99,-152.5582,93.8,1.6,ml,,,0.27,ak,ak02096wgfce,"46 km W of Happy Valley, Alaska",,
2020-07-18T08:35:19.450Z,38.8013344,-122.7741699,1.16,0.55,md,6,140,0.01,nc,nc73427746,"3km NNW of The Geysers, CA",0.51,1
2020-07-18T08:34:00.530Z,35.682,-117.4613333,4.97,0.89,ml,23,87,0.2,ci,ci38596458,"11km SSW of Searles Valley, CA",0.33,7
2020-07-18T08:30:21.730Z,44.635,-110.6801667,5.15,0.57,ml,10,125,0.14,uu,uu60402382,"33 km E of West Yellowstone, Montana",0.5,2
2020-07-18T08:28:27.374Z,58.3194,-133.4803,10,2.9,ml,,58,0.99,us,us7000aqsz,"55 km E of Juneau, Alaska",3.7,45
2020-07-18T08:23:16.895Z,63.3873,-149.8206,84.2,0.8,ml,,,0.26,ak,ak02096wdudl,"43 km W of Cantwell, Alaska",,
2020-07-18T08:19:06.100Z,36.809,-121.5358333,4.98,1.96,md,46,35,0.14,nc,nc73427741,"4km S of San Juan Bautista, CA",0.21,42
2020-07-18T08:18:00.216Z,61.3446,-146.6885,23.8,1.4,ml,,,0.96,ak,ak02096wcqid,"30 km NW of Valdez, Alaska",,
2020-07-18T08:17:59.360Z,35.9215,-117.7291667,8.85,0.87,ml,21,61,0.08,ci,ci38596450,"16km E of Little Lake, CA",0.14,6
2020-07-18T08:10:51.530Z,19.44283295,-155.616333,-1.789999962,1.80999994,md,10,175,0.170000002,hv,hv72049517,"26 km E of Honaunau-Napoopoo, Hawaii",0.91,6
2020-07-18T08:08:40.880Z,40.744,-112.0456667,8.76,0.36,md,12,94,0.1,uu,uu60402372,"6 km NE of Magna, Utah",0.4,6
2020-07-18T08:08:13.256Z,60.667,-152.076,80.8,2,ml,,,0.52,ak,ak02096wambz,"41 km W of Salamatof, Alaska",,
2020-07-18T08:06:40.140Z,38.8358345,-122.7903366,2.12,0.41,md,10,69,0.01,nc,nc73427736,"6km WNW of Cobb, CA",0.4,2
2020-07-18T08:02:59.630Z,38.1437,-118.0063,6.8,0.8,ml,13,146.39,0.23,nn,nn00761055,"28 km SSE of Mina, Nevada",,
2020-07-18T08:02:59.410Z,36.4358333,-117.9846667,2.94,1.73,ml,18,138,0.23,ci,ci38596442,"17km N of Olancha, CA",0.79,22
2020-07-18T07:59:48.000Z,38.1383,-118.0738,2.6,0.8,ml,10,165.32,0.09,nn,nn00761053,"28 km S of Mina, Nevada",,
2020-07-18T07:58:56.400Z,38.1227,-117.9027,12.9,0.5,ml,10,91.14,0.18,nn,nn00761054,"34 km SSE of Mina, Nevada",,
2020-07-18T07:57:59.060Z,36.4345,-117.9875,3.89,1.71,ml,30,66,0.17,ci,ci38596434,"17km N of Olancha, CA",0.17,17
2020-07-18T07:45:39.381Z,31.9106,-102.3245,5,3,mb_lg,,40,0.64,us,us7000aqsp,"8 km NNE of Odessa, Texas",1.7,130
2020-07-18T07:45:08.540Z,38.025,-118.0547,4,0.3,ml,9,221.69,0.06,nn,nn00761051,"39 km N of Dyer, Nevada",,
2020-07-18T07:41:10.670Z,35.8671667,-117.6983333,7.09,0.48,ml,13,146,0.14,ci,ci38596418,"20km ESE of Little Lake, CA",0.31,6
2020-07-18T07:30:59.490Z,40.304,-124.3945,9.71,1.71,md,16,240,0.07,nc,nc73427721,"10km WSW of Petrolia, CA",0.87,12
2020-07-18T07:25:01.670Z,38.1853,-117.7302,11.9,1.1,ml,13,81.14,0.06,nn,nn00761047,"40 km SE of Mina, Nevada",,
2020-07-18T07:24:39.632Z,61.4339,-150.0926,31.7,1.2,ml,,,0.82,ak,ak02096vso8q,"10 km NW of Point MacKenzie, Alaska",,
2020-07-18T07:22:54.930Z,38.0383333,-118.7975,1.49,1.61,md,27,102,0.06,nc,nc73427716,"27km SE of Bodie, CA",0.47,23
2020-07-18T07:20:12.130Z,38.1538,-118.0402,0,1.1,ml,15,151.21,0.17,nn,nn00761043,"26 km SSE of Mina, Nevada",,
2020-07-18T07:17:15.170Z,19.21466637,-155.389328,31.37999916,1.98000002,md,46,157,0.109999999,hv,hv72049482,"9 km E of PÃƒâ€žÃ‚Âhala, Hawaii",0.65,6
2020-07-18T07:16:53.010Z,36.5031667,-117.901,11.29,1.42,ml,26,62,0.16,ci,ci37450877,"18km ESE of Lone Pine, CA",0.21,14
2020-07-18T07:16:38.670Z,35.7955,-117.6231667,2.68,1.27,ml,28,71,0.11,ci,ci38596410,"20km NNE of Ridgecrest, CA",0.14,18
2020-07-18T07:14:13.427Z,61.4034,-151.8423,114.3,2.1,ml,,,0.51,ak,ak02096vqh2i,"50 km NW of Beluga, Alaska",,
2020-07-18T07:10:45.802Z,61.8311,-148.8376,28.9,2.5,ml,,,0.71,ak,ak02096vpoo9,"7 km NNW of Sutton-Alpine, Alaska",,
2020-07-18T07:10:37.930Z,46.18833333,-122.3343333,10.36,0.08,ml,7,208,0.09,uw,uw61660296,"32 km NNE of Amboy, Washington",0.52,6
2020-07-18T07:10:28.170Z,34.0806667,-118.1796667,10.27,0.81,ml,14,170,0.08,ci,ci38596394,"5km SSE of Highland Park, CA",0.22,8
2020-07-18T07:04:13.195Z,44.4571,-115.2581,10,2.5,ml,,61,1.51,us,us7000aqsd,"36 km NW of Stanley, Idaho",2.3,40
2020-07-18T06:59:08.101Z,61.0895,-148.3678,0,1.6,ml,,,1.09,ak,ak02096veo9m,"39 km NNE of Whittier, Alaska",,
2020-07-18T06:54:22.240Z,38.1855,-117.8967,6,0.7,ml,12,126.43,0.05,nn,nn00761039,"29 km SE of Mina, Nevada",,
2020-07-18T06:45:47.950Z,38.175,-117.7832,13.8,1,ml,14,96.16,0.07,nn,nn00761037,"37 km SE of Mina, Nevada",,
2020-07-18T06:41:48.429Z,61.7996,-150.6645,61,1.7,ml,,,0.5,ak,ak02096vawhj,"29 km NNW of Susitna, Alaska",,
2020-07-18T06:30:18.880Z,38.1775,-117.9315,5.2,0.2,ml,9,167.56,0.06,nn,nn00761034,Nevada,,
2020-07-18T06:20:09.870Z,33.4836667,-116.7931667,6.68,0.2,ml,27,40,0.16,ci,ci38596378,"8km NE of Aguanga, CA",0.19,9
2020-07-18T06:18:26.580Z,33.512,-116.5168333,11.2,0.69,ml,37,55,0.15,ci,ci38596370,"15km ESE of Anza, CA",0.17,14
2020-07-18T06:02:21.100Z,38.8143349,-122.8259964,2.08,0.56,md,15,56,0.03,nc,nc73427711,"7km NW of The Geysers, CA",0.25,1
2020-07-18T05:56:06.940Z,38.1825,-117.8722,5.5,1.1,ml,17,73.27,0.1,nn,nn00761029,"31 km SE of Mina, Nevada",,
2020-07-18T05:55:33.710Z,19.38466644,-155.2794952,1.519999981,1.82000005,md,25,67,0.109999999,hv,hv72049402,"8 km SW of Volcano, Hawaii",0.19,17
2020-07-18T05:41:26.225Z,61.5892,-141.8323,0,1.1,ml,,,1.1,ak,ak02096upf67,"60 km ENE of McCarthy, Alaska",,
2020-07-18T05:40:44.295Z,67.3539,-156.3775,0,1.3,ml,,,1.31,ak,ak02096up8v8,"54 km NNE of Kobuk, Alaska",,
2020-07-18T05:40:28.533Z,38.1795,-117.7731,5.4,1.6,ml,28,68.31,0.1409,nn,nn00761023,"37 km SE of Mina, Nevada",,9
2020-07-18T05:38:05.710Z,36.4815,-98.729,8.81,0.93,ml,20,84,0.05,ok,ok2020oaag,"17 km SE of Waynoka, Oklahoma",,4
2020-07-18T05:33:02.350Z,36.4303333,-117.9831667,3.5,2.31,ml,39,58,0.16,ci,ci38596346,"17km N of Olancha, CA",0.14,19
2020-07-18T05:31:51.700Z,35.6713333,-117.5153333,3.14,1.48,ml,38,69,0.14,ci,ci38596338,"15km SW of Searles Valley, CA",0.14,19
2020-07-18T05:28:11.626Z,60.9147,-150.3909,24.5,1.1,ml,,,0.26,ak,ak02096umlqi,"Kenai Peninsula, Alaska",,
2020-07-18T05:25:29.520Z,38.152,-117.9378,14.7,1,ml,16,68.9,0.1,nn,nn00761015,"30 km SSE of Mina, Nevada",,
2020-07-18T05:21:49.703Z,61.2701,-146.8781,19.3,2.1,ml,,,0.59,ak,ak02096ul6nr,"32 km WNW of Valdez, Alaska",,
2020-07-18T05:16:44.320Z,39.5363333,-122.006,20.31,1.76,md,16,72,0.09,nc,nc73427696,"16km E of Willows, CA",0.27,14
2020-07-18T05:06:51.258Z,61.0865,-146.8745,22,1.4,ml,,,0.78,ak,ak02096uhz1h,"26 km NNW of Tatitlek, Alaska",,
2020-07-18T05:03:04.330Z,36.2955,-98.1875,7.37,1.25,ml,30,84,0.25,ok,ok2020nzzc,"5 km N of Ames, Oklahoma",,11
2020-07-18T04:54:57.950Z,40.742,-123.3063333,27.08,1.99,md,15,94,0.15,nc,nc73427691,"23km NNW of Hayfork, CA",0.65,18
2020-07-18T04:44:26.767Z,61.5118,-149.927,42.9,1.1,ml,,,0.13,ak,ak02096u4kv0,"1 km SE of Big Lake, Alaska",,
2020-07-18T04:39:17.510Z,19.21949959,-155.3999939,30.71999931,2.12,ml,48,153,0.100000001,hv,hv72049322,"8 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii",0.5,18
2020-07-18T04:15:42.550Z,36.052,-117.8443333,2.47,1.04,ml,18,111,0.09,ci,ci38596290,"9km E of Coso Junction, CA",0.14,10
2020-07-18T04:14:51.550Z,35.9276667,-117.6966667,7.6,1.01,ml,14,107,0.07,ci,ci38596282,"19km E of Little Lake, CA",0.18,13
2020-07-18T04:13:31.981Z,38.179,-117.7749,4.2,2.1,ml,29,58.96,0.1426,nn,nn00761008,"37 km SE of Mina, Nevada",,16
2020-07-18T04:11:29.860Z,19.21133423,-155.4100037,34.77999878,1.92,ml,36,153,0.119999997,hv,hv72049297,"7 km E of PÃƒâ€žÃ‚Âhala, Hawaii",0.52,3
2020-07-18T04:10:46.530Z,38.8243333,-111.419,4.84,1.3,ml,9,149,0.06,uu,uu60402362,"18 km SW of Emery, Utah",0.79,4
2020-07-18T04:08:56.066Z,63.4449,-145.9744,12.5,1.5,ml,,,0.82,ak,ak02096twz8l,"43 km NNW of Paxson, Alaska",,
2020-07-18T04:03:37.009Z,36.29533333,-98.18333333,7.45,1.21,ml,25,166,0.22,ok,ok2020nzxd,"5 km N of Ames, Oklahoma",,10
2020-07-18T03:53:31.379Z,36.29483333,-98.184,7.39,1.09,ml,23,89,0.3,ok,ok2020nzwv,"5 km N of Ames, Oklahoma",,9
2020-07-18T03:51:29.690Z,38.1735,-117.7757,7.9,1,ml,13,123.27,0.07,nn,nn00761005,"37 km SE of Mina, Nevada",,
2020-07-18T03:50:21.530Z,17.9481,-66.9196,14,2.54,md,20,199,0.13,pr,pr2020200001,"2 km SSW of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico",0.47,15
2020-07-18T03:48:10.450Z,38.0445,-118.7313333,5.3,1.55,md,23,90,0.07,nc,nc73427681,"31km SE of Bodie, CA",0.4,20
2020-07-18T03:47:17.570Z,19.47283333,-155.599,-1.87,1.31,md,45,73,0.16,hv,hv72049272,"27 km E of Honaunau-Napoopoo, Hawaii",0.27,15
2020-07-18T03:32:13.030Z,17.8806,-66.8663,13,2.99,md,23,236,0.13,pr,pr2020200000,"10 km SSE of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico",0.64,15
2020-07-18T03:22:21.710Z,38.8391685,-122.8236694,2.19,1.14,md,23,65,0.02,nc,nc73427676,"9km WNW of Cobb, CA",0.2,5
2020-07-18T03:18:36.550Z,62.1623,-152.1151,100.7,2.3,ml,,,0.43,ak,ak02096tdn9l,"42 km WNW of Skwentna, Alaska",,
2020-07-18T03:17:37.763Z,-20.6745,-70.8356,35,4.7,mwr,,143,1.13,us,us7000aqqk,"87 km SW of Iquique, Chile",4.8,
2020-07-18T03:15:57.530Z,38.8341675,-122.8178329,1.73,0.56,md,7,149,0.02,nc,nc73427671,"8km NW of The Geysers, CA",0.41,1
2020-07-18T03:14:15.224Z,-8.2685,119.5071,183.03,4.8,mb,,69,1,us,us7000aqqi,"35 km N of Komodo, Indonesia",8.6,17
2020-07-18T03:10:23.150Z,38.037,-118.7875,3.03,1.46,md,18,102,0.06,nc,nc73427666,"28km SE of Bodie, CA",0.37,17
2020-07-18T03:07:27.750Z,37.8548333,-122.2385,4.15,0.61,md,17,115,0.03,nc,nc73427661,"3km N of Piedmont, CA",0.3,10
2020-07-18T03:00:10.117Z,62.9464,-151.4731,5.1,1,ml,,,0.34,ak,ak02096t9qcn,"61 km NW of Petersville, Alaska",,
2020-07-18T02:51:59.600Z,37.8285,-113.068,0.99,1.68,ml,19,44,0.22,uu,uu60402357,"7 km NNW of Enoch, Utah",0.47,3
2020-07-18T02:46:50.398Z,61.6603,-150.9342,56,1.7,ml,,,0.38,ak,ak02096sy8ti,"25 km WNW of Susitna, Alaska",,
2020-07-18T02:45:10.580Z,36.4508333,-117.9843333,7.14,1.49,ml,10,153,0.17,ci,ci38596258,"17km SSE of Lone Pine, CA",0.42,15
2020-07-18T02:43:11.830Z,35.7793333,-117.5496667,2.17,1.07,ml,21,62,0.18,ci,ci38596250,"13km W of Searles Valley, CA",0.25,10
2020-07-18T02:33:24.464Z,60.6268,-149.1717,8.8,2.4,ml,,,0.68,ak,ak02096sveg9,"18 km NE of Moose Pass, Alaska",,
2020-07-18T02:32:09.050Z,33.5005,-116.7873333,7.25,0.15,ml,16,46,0.11,ci,ci38596234,"10km NE of Aguanga, CA",0.17,8
2020-07-18T02:27:02.829Z,53.1635,-166.6524,48.62,4.3,mb,,148,1.08,us,us7000aqpz,"79 km S of Unalaska, Alaska",6.9,122
2020-07-18T02:24:28.370Z,38.1775,-117.8732,5.6,1.1,ml,17,74.22,0.09,nn,nn00760993,"31 km SE of Mina, Nevada",,
2020-07-18T02:18:34.290Z,38.1707,-117.8687,6.3,1.5,ml,16,70.73,0.15,nn,nn00760990,"32 km SE of Mina, Nevada",,
2020-07-18T02:11:26.180Z,38.1647,-117.8843,6.4,1.3,ml,11,68.57,0,nn,nn00760988,"31 km SE of Mina, Nevada",,
2020-07-18T02:01:45.280Z,35.6186667,-117.4231667,11.79,1.5,ml,16,125,0.19,ci,ci38596210,"17km S of Searles Valley, CA",0.49,20
2020-07-18T01:56:12.590Z,37.643,-118.9673333,3.44,0.33,md,11,84,0.06,nc,nc73427656,"1km ENE of Mammoth Lakes, CA",0.41,11
2020-07-18T01:49:41.960Z,33.5486667,-116.9421667,12.53,0.5,ml,19,53,0.17,ci,ci38596194,"14km NNW of Aguanga, CA",0.3,5
2020-07-18T01:46:30.940Z,37.5943333,-118.9778333,2.27,0.43,md,8,199,0.06,nc,nc73427646,"5km S of Mammoth Lakes, CA",0.63,7
2020-07-18T01:43:44.785Z,59.8391,-152.6755,87.9,1.2,ml,,,0.15,ak,ak02096sc5m5,"47 km W of Anchor Point, Alaska",,
2020-07-18T01:43:41.800Z,38.1635,-117.8905,13.5,0.9,ml,11,110.97,0.07,nn,nn00760979,"31 km SE of Mina, Nevada",,
2020-07-18T01:40:33.290Z,19.22100067,-155.4168396,35.27000046,1.92,ml,55,138,0.119999997,hv,hv72049157,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii",0.49,12
2020-07-18T01:37:15.596Z,-10.3609,161.3753,48,5.8,mww,,35,1.06,us,us7000aqpi,"60 km W of Kirakira, Solomon Islands",8.2,40
2020-07-18T01:28:45.103Z,59.6947,-150.7898,40.2,1.6,ml,,,0.43,ak,ak02096s8xzx,"20 km SSE of Fox River, Alaska",,
2020-07-18T01:23:21.550Z,33.493,-116.4925,10.28,0.64,ml,25,61,0.12,ci,ci38596178,"18km ESE of Anza, CA",0.17,10
2020-07-18T01:21:38.728Z,63.7514,-148.4462,92,1.3,ml,,,0.26,ak,ak02096s7fg7,"23 km E of McKinley Park, Alaska",,
2020-07-18T01:16:23.810Z,38.1762,-118.136,3.4,0.8,ml,11,159.89,0.05,nn,nn00760977,"23 km S of Mina, Nevada",,
2020-07-18T00:25:20.380Z,40.2998333,-124.555,19.83,2.17,md,24,249,0.12,nc,nc73427641,"23km W of Petrolia, CA",0.45,23
2020-07-18T00:21:13.810Z,38.1527,-117.9385,7.3,1.4,ml,11,83.35,0.11,nn,nn00760974,"30 km SSE of Mina, Nevada",,
2020-07-18T00:19:08.649Z,63.2178,-151.3997,0,1.2,ml,,,0.99,ak,ak02096rli1c,"39 km SSE of Denali National Park, Alaska",,
2020-07-18T00:15:16.196Z,61.0202,-147.5544,18.8,1.2,ml,,,0.47,ak,ak02096rknr7,"50 km WNW of Tatitlek, Alaska",,
2020-07-18T00:08:29.650Z,38.1332,-118.0523,0.8,1.2,ml,14,156.82,0.2,nn,nn00760971,"28 km S of Mina, Nevada",,
2020-07-18T00:07:02.520Z,38.1348,-118.0518,1.2,1,ml,14,156.02,0.23,nn,nn00760969,"28 km S of Mina, Nevada",,
2020-07-18T00:01:38.250Z,35.9113333,-117.4555,0.48,1.6,ml,31,42,0.17,ci,ci38596090,"17km NNW of Searles Valley, CA",0.16,13
2020-07-17T23:53:29.490Z,38.1743,-117.9932,0.6,1.4,ml,10,110.16,0.1,nn,nn00760965,"26 km SSE of Mina, Nevada",,
2020-07-17T23:51:29.810Z,38.176,-117.993,1.6,0.8,ml,10,93.91,0.03,nn,nn00760964,"25 km SSE of Mina, Nevada",,
2020-07-17T23:44:46.210Z,40.653,-121.2336667,13.07,0.87,md,7,172,0.09,nc,nc73427636,"39km N of Chester, CA",0.72,5
2020-07-17T23:44:18.240Z,44.11883333,-121.342,-1.58,1.67,ml,13,138,0.28,uw,uw61660246,"3 km SSW of Tumalo, Oregon",0.75,4
2020-07-17T23:39:18.889Z,59.8102,-153.346,137.9,1.3,ml,,,0.56,ak,ak02095hvfkg,"42 km E of Pedro Bay, Alaska",,
2020-07-17T23:38:36.450Z,35.15016667,-95.34766667,8.61,1.9,ml,29,196,0.17,ok,ok2020nzok,"3 km NE of Quinton, Oklahoma",,13
2020-07-17T23:37:58.462Z,38.1424,-117.8874,9.5,1.9,ml,27,56.93,0.1329,nn,nn00760959,"33 km SE of Mina, Nevada",,15
2020-07-17T23:25:30.220Z,38.8341667,-122.8085,2.74,0.11,md,21,48,0.02,nc,nc73427626,"8km W of Cobb, CA",0.21,2
2020-07-17T23:24:51.510Z,38.834,-122.8075,2.79,0.11,md,21,49,0.02,nc,nc73427616,"7km W of Cobb, CA",0.21,2
2020-07-17T23:22:53.090Z,40.2921667,-124.4453333,18.69,1.96,md,9,257,0.07,nc,nc73427621,"14km WSW of Petrolia, CA",0.57,9
2020-07-17T23:22:40.870Z,40.3005,-124.445,17.08,1.6,md,12,272,0.12,nc,nc73427606,"14km WSW of Petrolia, CA",0.94,9
2020-07-17T23:17:27.150Z,38.1985,-117.838,9.8,1,ml,12,117.96,0.13,nn,nn00760956,"31 km SE of Mina, Nevada",,
2020-07-17T23:08:06.879Z,64.7405,-147.6038,16.3,0.6,ml,,,0.32,ak,ak02095horg0,"7 km SSW of Badger, Alaska",,
2020-07-17T23:04:15.429Z,36.29583333,-98.18816667,7.59,1.28,ml,38,48,0.32,ok,ok2020nznh,"5 km N of Ames, Oklahoma",,15
2020-07-17T22:59:26.408Z,65.2728,-155.4388,9.6,1.4,ml,,,0.76,ak,ak02095heavb,"59 km N of Ruby, Alaska",,
2020-07-17T22:56:57.899Z,36.29183333,-98.18683333,6.87,1.27,ml,29,83,0.26,ok,ok2020nzna,"5 km N of Ames, Oklahoma",,8
2020-07-17T22:50:26.090Z,19.47316742,-155.5793304,-2.529999971,1.74000001,md,9,117,0.109999999,hv,hv72049002,"30 km E of Honaunau-Napoopoo, Hawaii",0.45,6
2020-07-17T22:49:08.850Z,46.2001667,-111.3276667,0.1,1.48,ml,14,148,0.19,mb,mb80450949,"9 km ENE of Toston, Montana",0.85,2
2020-07-17T22:48:21.510Z,36.29833333,-98.18166667,7.52,1.85,ml,61,42,0.19,ok,ok2020nzmt,"5 km N of Ames, Oklahoma",,25
2020-07-17T22:47:10.330Z,36.29933333,-98.18533333,7.99,1.91,ml,75,43,0.22,ok,ok2020nzms,"5 km N of Ames, Oklahoma",,33
2020-07-17T22:43:50.750Z,36.302,-98.18633333,7.91,2.52,ml,86,43,0.19,ok,ok2020nzmp,"6 km N of Ames, Oklahoma",,33
2020-07-17T22:43:31.570Z,34.3633333,-117.6223333,10.98,1.16,ml,28,115,0.17,ci,ci38596010,"1km ENE of Wrightwood, CA",0.26,16
2020-07-17T22:41:24.610Z,38.8266678,-122.8051682,1.76,0.98,md,17,53,0.01,nc,nc73427596,"7km NW of The Geysers, CA",0.27,4
2020-07-17T22:30:18.109Z,63.4625,-148.8882,5.3,1,ml,,,0.41,ak,ak02095h82fe,"8 km NNE of Cantwell, Alaska",,
2020-07-17T22:29:46.428Z,38.1792,-117.9839,2.2,2.1,ml,24,61,0.1407,nn,nn00760952,Nevada,,12
2020-07-17T22:24:44.950Z,46.34333333,-122.769,-0.47,1.6,ml,11,75,0.44,uw,uw61660231,"12 km SSE of Toledo, Washington",1.09,7
2020-07-17T22:24:12.280Z,46.207,-111.3655,3.99,2.12,ml,21,147,0.2,mb,mb80450929,"6 km ENE of Toston, Montana",0.54,8
2020-07-17T22:17:34.600Z,38.137,-118.085,3.2,1,ml,13,173.9,0.07,nn,nn00760949,"28 km S of Mina, Nevada",,
2020-07-17T22:13:39.620Z,35.703,-117.5841667,3.37,2.93,ml,50,56,0.14,ci,ci38595986,"12km NE of Ridgecrest, CA",0.11,19
2020-07-17T22:13:06.010Z,35.7018333,-117.5811667,3.24,2.42,ml,44,54,0.15,ci,ci38595978,"12km NE of Ridgecrest, CA",0.13,25
2020-07-17T22:10:28.510Z,35.793,-117.6205,2.89,0.87,ml,17,120,0.14,ci,ci38595970,"20km W of Searles Valley, CA",0.22,5
2020-07-17T22:09:05.619Z,64.7047,-148.9662,17.1,0.7,ml,,,0.79,ak,ak02095h3jg7,"13 km NNE of Four Mile Road, Alaska",,
2020-07-17T22:06:51.259Z,38.1235,-118.0789,4.8,2.2,ml,26,108.75,0.1405,nn,nn00760942,California-Nevada border region,,13
2020-07-17T21:58:11.610Z,35.7921667,-117.6163333,2.55,0.82,ml,18,80,0.14,ci,ci38595954,"19km W of Searles Valley, CA",0.2,7
2020-07-17T21:58:05.490Z,35.791,-117.6141667,6.69,0.23,ml,12,122,0.16,ci,ci37450861,"19km W of Searles Valley, CA",0.34,4
2020-07-17T21:52:57.780Z,32.9066667,-116.266,13.51,0.66,ml,21,85,0.12,ci,ci38595946,"26km ENE of Pine Valley, CA",0.19,8
2020-07-17T21:31:33.010Z,35.8201667,-117.6361667,7.27,0.38,ml,12,117,0.18,ci,ci38595898,"22km WNW of Searles Valley, CA",0.34,3
2020-07-17T21:31:02.830Z,35.8678333,-117.6771667,9.23,-0.28,ml,6,189,0.11,ci,ci37450701,"22km ESE of Little Lake, CA",0.52,3
2020-07-17T21:14:06.389Z,36.35533333,-98.1485,6.86,1.5,ml,44,66,0.23,ok,ok2020nzjq,"4 km SE of Meno, Oklahoma",,15
2020-07-17T21:02:16.630Z,19.16883278,-155.4598389,32.18999863,1.84000003,md,41,127,0.119999997,hv,hv72048912,"Hawaii region, Hawaii",0.56,12
2020-07-17T20:51:22.021Z,36.7579,71.439,178.3,4.3,mb,,68,0.89,us,us7000aqmk,"11 km NW of AshkÃƒâ€žÃ‚Âsham, Afghanistan",6.6,101
2020-07-17T20:46:59.974Z,62.4644,-151.4556,80.2,2,ml,,,0.43,ak,ak02095g4pxd,"35 km W of Petersville, Alaska",,
2020-07-17T20:45:57.710Z,36.051,-117.8478333,3.07,1.21,ml,19,70,0.08,ci,ci38595794,"9km E of Coso Junction, CA",0.12,9
2020-07-17T20:45:45.670Z,40.2361667,-121.38,2.85,0.88,md,9,242,0.03,nc,nc73427571,"15km WSW of Chester, CA",0.64,8
2020-07-17T20:38:28.340Z,38.1425,-117.9713,8.3,1.1,ml,16,109.06,0.09,nn,nn00760935,"30 km SSE of Mina, Nevada",,
2020-07-17T20:34:12.390Z,33.8706667,-117.4945,-0.53,1.03,ml,29,95,0.24,ci,ci38595778,"3km ESE of Home Gardens, CA",0.27,12
2020-07-17T20:26:48.040Z,34.437,-117.6675,9.16,0.31,ml,5,221,0.13,ci,ci38595754,"2km WNW of Pinon Hills, CA",1.76,3
2020-07-17T20:21:11.810Z,36.479,-117.9691667,9.23,2.04,ml,39,82,0.16,ci,ci38595746,"15km SE of Lone Pine, CA",0.17,17
2020-07-17T20:18:49.465Z,38.1221,-118.0825,5.2,1.9,ml,28,109.07,0.1381,nn,nn00760929,"29 km S of Mina, Nevada",,15
2020-07-17T20:17:24.870Z,19.1566658,-155.4706726,31.57999992,2,md,32,166,0.159999996,hv,hv72048852,"5 km S of PÃƒâ€žÃ‚Âhala, Hawaii",0.76,4
2020-07-17T20:06:31.070Z,33.4805,-116.4466667,11.41,0.64,ml,24,73,0.17,ci,ci38595690,"23km ESE of Anza, CA",0.28,14
2020-07-17T20:06:27.820Z,33.4871667,-116.4425,11.75,0.31,ml,25,74,0.13,ci,ci37450853,"23km ESE of Anza, CA",0.25,3
2020-07-17T20:04:02.440Z,46.57416667,-120.3198333,8.48,1.09,ml,5,143,0.06,uw,uw61660186,"5 km ENE of Moxee City, Washington",0.93,3
2020-07-17T20:02:34.000Z,33.4828333,-116.4416667,11.27,0.56,ml,29,75,0.15,ci,ci38595682,"23km ESE of Anza, CA",0.22,10
2020-07-17T20:01:09.280Z,19.22750092,-155.4151611,32.75,1.93,ml,46,148,0.109999999,hv,hv72048827,"7 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii",0.61,5
2020-07-17T20:00:54.850Z,19.31533241,-155.5130005,23.17000008,1.95,ml,8,108,0.170000002,hv,hv72048822,"12 km NNW of PÃƒâ€žÃ‚Âhala, Hawaii",1.23,4
