latitude,longitude,depth,mag,magType,gap,rms,net,id,place
61.5118,-149.927,42.9,1.1,ml,,0.13,ak,ak02096u4kv0,"1 km SE of Big Lake, Alaska"
19.21949959,-155.3999939,30.71999931,2.12,ml,153,0.100000001,hv,hv72049322,"8 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
36.052,-117.8443333,2.47,1.04,ml,111,0.09,ci,ci38596290,"9km E of Coso Junction, CA"
35.9276667,-117.6966667,7.6,1.01,ml,107,0.07,ci,ci38596282,"19km E of Little Lake, CA"
38.179,-117.7749,4.2,2.1,ml,58.96,0.1426,nn,nn00761008,"37 km SE of Mina, Nevada"
19.21133423,-155.4100037,34.77999878,1.92,ml,153,0.119999997,hv,hv72049297,"7 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
38.8243333,-111.419,4.84,1.3,ml,149,0.06,uu,uu60402362,"18 km SW of Emery, Utah"
63.4449,-145.9744,12.5,1.5,ml,,0.82,ak,ak02096twz8l,"43 km NNW of Paxson, Alaska"
36.29533333,-98.18333333,7.45,1.21,ml,166,0.22,ok,ok2020nzxd,"5 km N of Ames, Oklahoma"
36.29483333,-98.184,7.39,1.09,ml,89,0.3,ok,ok2020nzwv,"5 km N of Ames, Oklahoma"
38.1735,-117.7757,7.9,1,ml,123.27,0.07,nn,nn00761005,"37 km SE of Mina, Nevada"
17.9481,-66.9196,14,2.54,md,199,0.13,pr,pr2020200001,"2 km SSW of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico"
38.0445,-118.7313333,5.3,1.55,md,90,0.07,nc,nc73427681,"31km SE of Bodie, CA"
19.47283333,-155.599,-1.87,1.31,md,73,0.16,hv,hv72049272,"27 km E of Honaunau-Napoopoo, Hawaii"
17.8806,-66.8663,13,2.99,md,236,0.13,pr,pr2020200000,"10 km SSE of GuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡nica, Puerto Rico"
38.8391685,-122.8236694,2.19,1.14,md,65,0.02,nc,nc73427676,"9km WNW of Cobb, CA"
62.1623,-152.1151,100.7,2.3,ml,,0.43,ak,ak02096tdn9l,"42 km WNW of Skwentna, Alaska"
-20.6745,-70.8356,35,4.7,mwr,143,1.13,us,us7000aqqk,"87 km SW of Iquique, Chile"
38.8341675,-122.8178329,1.73,0.56,md,149,0.02,nc,nc73427671,"8km NW of The Geysers, CA"
-8.2685,119.5071,183.03,4.8,mb,69,1,us,us7000aqqi,"35 km N of Komodo, Indonesia"
38.037,-118.7875,3.03,1.46,md,102,0.06,nc,nc73427666,"28km SE of Bodie, CA"
37.8548333,-122.2385,4.15,0.61,md,115,0.03,nc,nc73427661,"3km N of Piedmont, CA"
62.9464,-151.4731,5.1,1,ml,,0.34,ak,ak02096t9qcn,"61 km NW of Petersville, Alaska"
37.8285,-113.068,0.99,1.68,ml,44,0.22,uu,uu60402357,"7 km NNW of Enoch, Utah"
61.6603,-150.9342,56,1.7,ml,,0.38,ak,ak02096sy8ti,"25 km WNW of Susitna, Alaska"
36.4508333,-117.9843333,7.14,1.49,ml,153,0.17,ci,ci38596258,"17km SSE of Lone Pine, CA"
35.7793333,-117.5496667,2.17,1.07,ml,62,0.18,ci,ci38596250,"13km W of Searles Valley, CA"
60.6268,-149.1717,8.8,2.4,ml,,0.68,ak,ak02096sveg9,"18 km NE of Moose Pass, Alaska"
33.5005,-116.7873333,7.25,0.15,ml,46,0.11,ci,ci38596234,"10km NE of Aguanga, CA"
53.1635,-166.6524,48.62,4.3,mb,148,1.08,us,us7000aqpz,"79 km S of Unalaska, Alaska"
38.1775,-117.8732,5.6,1.1,ml,74.22,0.09,nn,nn00760993,"31 km SE of Mina, Nevada"
38.1707,-117.8687,6.3,1.5,ml,70.73,0.15,nn,nn00760990,"32 km SE of Mina, Nevada"
38.1647,-117.8843,6.4,1.3,ml,68.57,0,nn,nn00760988,"31 km SE of Mina, Nevada"
35.6186667,-117.4231667,11.79,1.5,ml,125,0.19,ci,ci38596210,"17km S of Searles Valley, CA"
37.643,-118.9673333,3.44,0.33,md,84,0.06,nc,nc73427656,"1km ENE of Mammoth Lakes, CA"
33.5486667,-116.9421667,12.53,0.5,ml,53,0.17,ci,ci38596194,"14km NNW of Aguanga, CA"
37.5943333,-118.9778333,2.27,0.43,md,199,0.06,nc,nc73427646,"5km S of Mammoth Lakes, CA"
59.8391,-152.6755,87.9,1.2,ml,,0.15,ak,ak02096sc5m5,"47 km W of Anchor Point, Alaska"
38.1635,-117.8905,13.5,0.9,ml,110.97,0.07,nn,nn00760979,"31 km SE of Mina, Nevada"
19.22100067,-155.4168396,35.27000046,1.92,ml,138,0.119999997,hv,hv72049157,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
-10.3609,161.3753,48,5.8,mww,35,1.06,us,us7000aqpi,"60 km W of Kirakira, Solomon Islands"
59.6947,-150.7898,40.2,1.6,ml,,0.43,ak,ak02096s8xzx,"20 km SSE of Fox River, Alaska"
33.493,-116.4925,10.28,0.64,ml,61,0.12,ci,ci38596178,"18km ESE of Anza, CA"
63.7514,-148.4462,92,1.3,ml,,0.26,ak,ak02096s7fg7,"23 km E of McKinley Park, Alaska"
38.1762,-118.136,3.4,0.8,ml,159.89,0.05,nn,nn00760977,"23 km S of Mina, Nevada"
40.2998333,-124.555,19.83,2.17,md,249,0.12,nc,nc73427641,"23km W of Petrolia, CA"
38.1527,-117.9385,7.3,1.4,ml,83.35,0.11,nn,nn00760974,"30 km SSE of Mina, Nevada"
63.2178,-151.3997,0,1.2,ml,,0.99,ak,ak02096rli1c,"39 km SSE of Denali National Park, Alaska"
61.0202,-147.5544,18.8,1.2,ml,,0.47,ak,ak02096rknr7,"50 km WNW of Tatitlek, Alaska"
38.1332,-118.0523,0.8,1.2,ml,156.82,0.2,nn,nn00760971,"28 km S of Mina, Nevada"
38.1348,-118.0518,1.2,1,ml,156.02,0.23,nn,nn00760969,"28 km S of Mina, Nevada"
35.9113333,-117.4555,0.48,1.6,ml,42,0.17,ci,ci38596090,"17km NNW of Searles Valley, CA"
38.1743,-117.9932,0.6,1.4,ml,110.16,0.1,nn,nn00760965,"26 km SSE of Mina, Nevada"
38.176,-117.993,1.6,0.8,ml,93.91,0.03,nn,nn00760964,"25 km SSE of Mina, Nevada"
40.653,-121.2336667,13.07,0.87,md,172,0.09,nc,nc73427636,"39km N of Chester, CA"
44.11883333,-121.342,-1.58,1.67,ml,138,0.28,uw,uw61660246,"3 km SSW of Tumalo, Oregon"
59.8102,-153.346,137.9,1.3,ml,,0.56,ak,ak02095hvfkg,"42 km E of Pedro Bay, Alaska"
35.15016667,-95.34766667,8.61,1.9,ml,196,0.17,ok,ok2020nzok,"3 km NE of Quinton, Oklahoma"
38.1424,-117.8874,9.5,1.9,ml,56.93,0.1329,nn,nn00760959,"33 km SE of Mina, Nevada"
38.8341667,-122.8085,2.74,0.11,md,48,0.02,nc,nc73427626,"8km W of Cobb, CA"
38.834,-122.8075,2.79,0.11,md,49,0.02,nc,nc73427616,"7km W of Cobb, CA"
40.2921667,-124.4453333,18.69,1.96,md,257,0.07,nc,nc73427621,"14km WSW of Petrolia, CA"
40.3005,-124.445,17.08,1.6,md,272,0.12,nc,nc73427606,"14km WSW of Petrolia, CA"
38.1985,-117.838,9.8,1,ml,117.96,0.13,nn,nn00760956,"31 km SE of Mina, Nevada"
64.7405,-147.6038,16.3,0.6,ml,,0.32,ak,ak02095horg0,"7 km SSW of Badger, Alaska"
36.29583333,-98.18816667,7.59,1.28,ml,48,0.32,ok,ok2020nznh,"5 km N of Ames, Oklahoma"
65.2728,-155.4388,9.6,1.4,ml,,0.76,ak,ak02095heavb,"59 km N of Ruby, Alaska"
36.29183333,-98.18683333,6.87,1.27,ml,83,0.26,ok,ok2020nzna,"5 km N of Ames, Oklahoma"
19.47316742,-155.5793304,-2.529999971,1.74000001,md,117,0.109999999,hv,hv72049002,"30 km E of Honaunau-Napoopoo, Hawaii"
46.2001667,-111.3276667,0.1,1.48,ml,148,0.19,mb,mb80450949,"9 km ENE of Toston, Montana"
36.29833333,-98.18166667,7.52,1.85,ml,42,0.19,ok,ok2020nzmt,"5 km N of Ames, Oklahoma"
36.29933333,-98.18533333,7.99,1.91,ml,43,0.22,ok,ok2020nzms,"5 km N of Ames, Oklahoma"
36.302,-98.18633333,7.91,2.52,ml,43,0.19,ok,ok2020nzmp,"6 km N of Ames, Oklahoma"
34.3633333,-117.6223333,10.98,1.16,ml,115,0.17,ci,ci38596010,"1km ENE of Wrightwood, CA"
38.8266678,-122.8051682,1.76,0.98,md,53,0.01,nc,nc73427596,"7km NW of The Geysers, CA"
63.4625,-148.8882,5.3,1,ml,,0.41,ak,ak02095h82fe,"8 km NNE of Cantwell, Alaska"
38.1792,-117.9839,2.2,2.1,ml,61,0.1407,nn,nn00760952,Nevada
46.34333333,-122.769,-0.47,1.6,ml,75,0.44,uw,uw61660231,"12 km SSE of Toledo, Washington"
46.207,-111.3655,3.99,2.12,ml,147,0.2,mb,mb80450929,"6 km ENE of Toston, Montana"
38.137,-118.085,3.2,1,ml,173.9,0.07,nn,nn00760949,"28 km S of Mina, Nevada"
35.703,-117.5841667,3.37,2.93,ml,56,0.14,ci,ci38595986,"12km NE of Ridgecrest, CA"
35.7018333,-117.5811667,3.24,2.42,ml,54,0.15,ci,ci38595978,"12km NE of Ridgecrest, CA"
35.793,-117.6205,2.89,0.87,ml,120,0.14,ci,ci38595970,"20km W of Searles Valley, CA"
64.7047,-148.9662,17.1,0.7,ml,,0.79,ak,ak02095h3jg7,"13 km NNE of Four Mile Road, Alaska"
38.1235,-118.0789,4.8,2.2,ml,108.75,0.1405,nn,nn00760942,California-Nevada border region
35.7921667,-117.6163333,2.55,0.82,ml,80,0.14,ci,ci38595954,"19km W of Searles Valley, CA"
35.791,-117.6141667,6.69,0.23,ml,122,0.16,ci,ci37450861,"19km W of Searles Valley, CA"
32.9066667,-116.266,13.51,0.66,ml,85,0.12,ci,ci38595946,"26km ENE of Pine Valley, CA"
35.8201667,-117.6361667,7.27,0.38,ml,117,0.18,ci,ci38595898,"22km WNW of Searles Valley, CA"
35.8678333,-117.6771667,9.23,-0.28,ml,189,0.11,ci,ci37450701,"22km ESE of Little Lake, CA"
36.35533333,-98.1485,6.86,1.5,ml,66,0.23,ok,ok2020nzjq,"4 km SE of Meno, Oklahoma"
19.16883278,-155.4598389,32.18999863,1.84000003,md,127,0.119999997,hv,hv72048912,"Hawaii region, Hawaii"
36.7579,71.439,178.3,4.3,mb,68,0.89,us,us7000aqmk,"11 km NW of AshkÃƒâ€žÃ‚Âsham, Afghanistan"
62.4644,-151.4556,80.2,2,ml,,0.43,ak,ak02095g4pxd,"35 km W of Petersville, Alaska"
36.051,-117.8478333,3.07,1.21,ml,70,0.08,ci,ci38595794,"9km E of Coso Junction, CA"
40.2361667,-121.38,2.85,0.88,md,242,0.03,nc,nc73427571,"15km WSW of Chester, CA"
38.1425,-117.9713,8.3,1.1,ml,109.06,0.09,nn,nn00760935,"30 km SSE of Mina, Nevada"
33.8706667,-117.4945,-0.53,1.03,ml,95,0.24,ci,ci38595778,"3km ESE of Home Gardens, CA"
34.437,-117.6675,9.16,0.31,ml,221,0.13,ci,ci38595754,"2km WNW of Pinon Hills, CA"
36.479,-117.9691667,9.23,2.04,ml,82,0.16,ci,ci38595746,"15km SE of Lone Pine, CA"
38.1221,-118.0825,5.2,1.9,ml,109.07,0.1381,nn,nn00760929,"29 km S of Mina, Nevada"
19.1566658,-155.4706726,31.57999992,2,md,166,0.159999996,hv,hv72048852,"5 km S of PÃƒâ€žÃ‚Âhala, Hawaii"
33.4805,-116.4466667,11.41,0.64,ml,73,0.17,ci,ci38595690,"23km ESE of Anza, CA"
33.4871667,-116.4425,11.75,0.31,ml,74,0.13,ci,ci37450853,"23km ESE of Anza, CA"
46.57416667,-120.3198333,8.48,1.09,ml,143,0.06,uw,uw61660186,"5 km ENE of Moxee City, Washington"
33.4828333,-116.4416667,11.27,0.56,ml,75,0.15,ci,ci38595682,"23km ESE of Anza, CA"
19.22750092,-155.4151611,32.75,1.93,ml,148,0.109999999,hv,hv72048827,"7 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
19.31533241,-155.5130005,23.17000008,1.95,ml,108,0.170000002,hv,hv72048822,"12 km NNW of PÃƒâ€žÃ‚Âhala, Hawaii"
68.8145,-146.4838,0,2,ml,,1.39,ak,ak02095flsnw,"85 km NNW of Arctic Village, Alaska"
37.9305,-118.0988,2.6,1,ml,183.16,0.17,nn,nn00760927,"29 km N of Dyer, Nevada"
60.3327,-153.0717,130.5,2.9,ml,,0.6,ak,ak02095fijgo,"70 km ENE of Port Alsworth, Alaska"
63.2984,-151.3325,5,1.9,ml,,0.93,ak,ak02095fh4yg,"33 km SE of Denali National Park, Alaska"
35.7928333,-117.6095,11.49,0.93,ml,70,0.12,ci,ci38595634,"19km W of Searles Valley, CA"
35.6275,-117.4703333,9.14,1.29,ml,65,0.17,ci,ci38595626,"17km SSW of Searles Valley, CA"
38.1622,-117.9778,4.3,0.3,ml,103.95,0.01,nn,nn00760925,"27 km SSE of Mina, Nevada"
49.10733333,-122.1346667,-0.8,1.57,md,279,0.27,uw,uw61660171,"10 km ENE of Abbotsford, Canada"
33.7013333,-116.793,17.4,0.43,ml,133,0.15,ci,ci37450845,"8km WSW of Idyllwild, CA"
33.8421667,-117.4911667,2.91,1.09,ml,69,0.15,ci,ci38595602,"5km SE of Home Gardens, CA"
67.3729,-143.1901,0,0.9,ml,,0.69,ak,ak02095fd7jm,"83 km NNE of Chalkyitsik, Alaska"
38.1702,-117.8215,9.6,0.9,ml,122.4,0.03,nn,nn00760923,"35 km SE of Mina, Nevada"
46.0083333,-112.4688333,-2,1.83,ml,113,0.12,mb,mb80450829,"5 km E of Butte, Montana"
38.1833,-117.9458,0,0.9,ml,109.48,0.41,nn,nn00760921,"27 km SSE of Mina, Nevada"
35.9221667,-117.752,9,0.85,ml,96,0.06,ci,ci38595562,"14km E of Little Lake, CA"
36.443,-117.9955,3.81,1.58,ml,73,0.16,ci,ci38595570,"17km SSE of Lone Pine, CA"
40.7888333,-123.384,25.51,2.28,md,104,0.21,nc,nc73427541,"27km SE of Willow Creek, CA"
34.9941667,-118.1823333,-0.8,1.5,ml,53,0.18,ci,ci38595546,"6km S of Mojave, CA"
19.18983269,-155.4570007,32.16999817,1.84000003,md,154,0.119999997,hv,hv72048747,"2 km ESE of PÃƒâ€žÃ‚Âhala, Hawaii"
38.1742,-117.7758,8.9,0.9,ml,137.83,0.02,nn,nn00760920,"37 km SE of Mina, Nevada"
19.38433333,-155.4213333,8.37,2.2,ml,63,0.09,hv,hv72048717,"20 km WSW of Volcano, Hawaii"
33.4976667,-116.7908333,6.66,0.67,ml,36,0.19,ci,ci38595506,"9km NE of Aguanga, CA"
12.1027,94.9647,13.82,5.7,mww,33,1.12,us,us7000aqj0,"246 km E of Port Blair, India"
36.0488333,-117.8075,1.71,0.39,ml,159,0.08,ci,ci38595490,"13km E of Coso Junction, CA"
33.586,-116.8018333,6.56,0.58,ml,44,0.13,ci,ci38595458,"12km WNW of Anza, CA"
62.4061,-149.1689,27.7,1.5,ml,,1.02,ak,ak02095er36y,"44 km NE of Y, Alaska"
38.1407,-118.0513,0.9,0.7,ml,157.61,0.18,nn,nn00760915,"28 km S of Mina, Nevada"
19.15550041,-155.4564972,35.88000107,1.88,md,212,0.140000001,hv,hv72048657,"5 km SSE of PÃƒâ€žÃ‚Âhala, Hawaii"
33.3261667,-116.4036667,7.18,0.69,ml,79,0.13,ci,ci38595418,"8km NNW of Borrego Springs, CA"
59.9737,-152.8908,105.5,3.9,ml,,0.91,ak,ak02095ep8l8,"63 km WNW of Anchor Point, Alaska"
38.1692,-117.7623,13.3,1.1,ml,110.16,0.05,nn,nn00760913,"39 km SE of Mina, Nevada"
19.18516731,-155.4363403,-0.409999996,1.96,ml,157,0.209999993,hv,hv72048642,"4 km ESE of PÃƒâ€žÃ‚Âhala, Hawaii"
35.6558,82.4847,10,4.1,mb,74,0.66,us,us7000aqi0,"279 km SE of Hotan, China"
66.3252,-157.2001,6.8,1,ml,,0.2,ak,ak02095edeh1,"62 km S of Shungnak, Alaska"
38.1519,-117.9825,11.3,2,ml,127.31,0.1352,nn,nn00760922,"28 km SSE of Mina, Nevada"
38.1578,-117.9758,11.6,2,ml,75.07,0.1398,nn,nn00760910,"28 km SSE of Mina, Nevada"
38.1988,-118.0135,5.9,0.9,ml,114.08,0.05,nn,nn00760909,"22 km SSE of Mina, Nevada"
12.0002,95.1209,10.95,4.8,mb,91,0.76,us,us7000aqhw,"261 km E of Port Blair, India"
66.3094,-157.6389,0,2.2,ml,,0.83,ak,ak02095ebbyb,"68 km SSW of Shungnak, Alaska"
19.20516586,-155.4296722,34.34000015,1.94000006,md,144,0.119999997,hv,hv72048617,"5 km E of PÃƒâ€žÃ‚Âhala, Hawaii"
62.3795,-149.6886,25.3,1.3,ml,,0.74,ak,ak02095eamuw,"22 km ENE of Talkeetna, Alaska"
-8.0603,147.911,100.75,4.8,mb,79,0.72,us,us7000aqhi,"85 km NNW of Popondetta, Papua New Guinea"
38.1795,-117.8927,5.3,1,ml,102.18,0.07,nn,nn00760906,"30 km SE of Mina, Nevada"
47.6335,-120.2485,-1.15,0.85,ml,119,0.12,uw,uw61660126,"5 km SSW of Entiat, Washington"
38.1518,-117.9486,10.3,1.8,ml,72.03,0.1146,nn,nn00760904,"29 km SSE of Mina, Nevada"
36.4591667,-117.9653333,8.01,2.17,ml,73,0.19,ci,ci38595362,"17km SSE of Lone Pine, CA"
60.4612,-159.0308,12.7,0.9,ml,,0.54,ak,ak02095e8hrx,"124 km S of Chuathbaluk, Alaska"
38.8381667,-122.8091667,2.11,1.04,md,41,0.03,nc,nc73427521,"8km WNW of Cobb, CA"
38.1397,-117.9557,10.4,1.5,ml,103.52,0.07,nn,nn00760900,"30 km SSE of Mina, Nevada"
38.1537,-118.0625,0.4,1.5,ml,97.22,0.11,nn,nn00760898,"26 km S of Mina, Nevada"
38.1875,-117.7485,13.2,1.6,ml,125.42,0.09,nn,nn00760894,"38 km SE of Mina, Nevada"
38.8083333,-122.8276667,2.09,0.9,md,66,0.05,nc,nc73427516,"7km WNW of The Geysers, CA"
38.1573,-118.1063,1.9,0.9,ml,191.58,0.06,nn,nn00760893,California-Nevada border region
35.995,-96.54833333,0,1.46,ml,96,0.41,ok,ok2020nzbf,"4 km E of Drumright, Oklahoma"
39.7893333,-123.3526667,4.47,2.38,md,48,0.09,nc,nc73427506,"9km W of Covelo, CA"
35.7186667,-117.5666667,4.76,0.91,ml,131,0.07,ci,ci38595298,"15km NE of Ridgecrest, CA"
59.9795,-152.173,67.5,1.5,ml,,0.47,ak,ak02095dqw2q,"24 km W of Happy Valley, Alaska"
33.9945,-116.3798333,6.38,0.72,ml,72,0.13,ci,ci38595282,"12km ENE of Desert Hot Springs, CA"
23.1204,93.3092,10,5.3,mww,77,0.74,us,us7000aqg3,"25 km E of North Vanlaiphai, India"
35.7713333,-117.5761667,10.54,0.64,ml,131,0.15,ci,ci38595242,"16km W of Searles Valley, CA"
34.2038333,-117.6721667,8.99,1.08,ml,81,0.13,ci,ci38595226,"12km N of Upland, CA"
19.9371,147.6056,50.74,4.6,mb,106,0.65,us,us7000aqft,Mariana Islands region
65.5922,-162.3359,2.7,1.4,ml,,0.24,ak,ak02095djmjz,"56 km SSE of Deering, Alaska"
60.9098,-153.2261,12.8,1,ml,,0.47,ak,ak02095dibp7,"98 km NE of Port Alsworth, Alaska"
38.1202,-118.2565,0.2,1.2,ml,128.94,0.12,nn,nn00760888,"32 km SSW of Mina, Nevada"
36.22083333,-95.854,0,1.42,ml,117,0.47,ok,ok2020nyzl,"5 km S of Owasso, Oklahoma"
35.8798333,-117.6966667,8.08,1.55,ml,88,0.14,ci,ci38595194,"20km ESE of Little Lake, CA"
60.3629,-151.2816,32.3,1.2,ml,,0.8,ak,ak02095d7wrc,"1 km ESE of Cohoe, Alaska"
-23.037,-66.6891,265.34,4.5,mb,75,0.94,us,us7000aqdv,"105 km W of El Aguilar, Argentina"
38.142,-117.9993,2,1,ml,140.2,0.09,nn,nn00760884,"29 km SSE of Mina, Nevada"
19.1058,-67.1798,9,3.25,md,225,0.41,pr,pr2020199002,"68 km N of San Antonio, Puerto Rico"
48.13116667,-124.5041667,24.79,1.92,ml,142,0.16,uw,uw61660116,"21 km SW of Sekiu, Washington"
35.895,-117.662,2.11,0.97,ml,95,0.16,ci,ci38595162,"22km ESE of Little Lake, CA"
38.1558,-118.0603,10,1,ml,158.49,0.05,nn,nn00760881,"26 km S of Mina, Nevada"
34.56,-118.8216667,1,1.29,ml,55,0.28,ci,ci38595154,"16km N of Piru, CA"
46.31016667,-122.254,8.22,0.06,ml,238,0.06,uw,uw61660111,"27 km S of Morton, Washington"
56.3279,-148.4695,20.7,3.2,ml,206,0.81,us,us7000aqdd,"272 km ESE of Chiniak, Alaska"
46.85,-121.6055,2.4,1.46,ml,119,0.1,uw,uw61660101,"27 km N of Packwood, Washington"
64.7732,-161.8635,0,2.4,ml,,0.89,ak,ak02095d2jmn,"25 km NE of Elim, Alaska"
19.23033333,-155.4198303,31.71999931,1.9,ml,131,0.119999997,hv,hv72048477,"6 km ENE of PÃƒâ€žÃ‚Âhala, Hawaii"
38.1623,-117.8983,9.4,1.1,ml,140.06,0.11,nn,nn00760879,"31 km SE of Mina, Nevada"
37.5679,-117.8159,4.1,1.2,ml,109.84,0.1158,nn,nn00760875,"24 km ESE of Dyer, Nevada"
46.81616667,-121.7806667,-0.17,0.84,ml,209,0.09,uw,uw61660091,"20 km ENE of Ashford, Washington"
33.1503333,-116.4876667,9.03,0.14,ml,115,0.13,ci,ci38595138,"13km NE of Julian, CA"
33.3401667,-116.804,16.8,0.8,ml,63,0.16,ci,ci38595130,"6km ESE of Palomar Observatory, CA"
34.47616667,-96.83066667,0,1.31,ml,151,0.31,ok,ok2020nyxx,"7 km N of Mill Creek, Oklahoma"
42.44666667,-124.4941667,-0.36,1.67,ml,260,0.38,uw,uw61660086,"7 km NW of Gold Beach, Oregon"
44.2846667,-114.4651667,7.66,1.82,ml,93,0.23,mb,mb80450799,"5 km WNW of Clayton, Idaho"
38.143,-117.9657,10.5,1.1,ml,104,0.09,nn,nn00760872,"30 km SSE of Mina, Nevada"
38.8203333,-122.8096667,1.55,0.88,md,47,0.02,nc,nc73427496,"7km NW of The Geysers, CA"
40.7156667,-112.0475,8.52,1.45,ml,47,0.17,uu,uu60402307,"4 km E of Magna, Utah"
19.21899986,-155.505661,35.58000183,2.01999998,md,68,0.150000006,hv,hv72048452,"3 km WNW of PÃƒâ€žÃ‚Âhala, Hawaii"
38.8146667,-122.8075,1.68,1.77,md,58,0.14,nc,nc73427491,"6km NW of The Geysers, CA"
33.9691667,-118.3541667,12.56,1.17,ml,89,0.17,ci,ci38595098,"2km NNW of Inglewood, CA"
38.1563,-117.8918,10.7,1.1,ml,103.6,0.23,nn,nn00760871,"32 km SE of Mina, Nevada"
11.9603,94.7105,10,5,mb,133,1.36,us,us7000aqc9,"216 km E of Port Blair, India"
35.9016667,-120.4321667,10.14,0.41,md,149,0.04,nc,nc73427486,"0km N of Parkfield, CA"
61.6543,-148.0313,4.2,1.2,ml,,0.96,ak,ak02095ci5qk,"26 km SW of Glacier View, Alaska"
38.1762,-117.8467,11.5,1.5,ml,74.57,0.1,nn,nn00760868,"33 km SE of Mina, Nevada"
19.18549919,-155.4579926,35,1.80999994,md,153,0.129999995,hv,hv72048392,"2 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
38.1788,-117.8675,10,1.1,ml,118.42,0.16,nn,nn00760866,"31 km SE of Mina, Nevada"
35.9635,-117.3738333,0.79,1.29,ml,118,0.16,ci,ci38595042,"22km N of Searles Valley, CA"
38.2075,-117.9223,4.6,0.7,ml,117.42,0.05,nn,nn00760863,"26 km SE of Mina, Nevada"
42.4006667,-111.5096667,0.14,1.57,ml,114,0.23,uu,uu60402302,"14 km SW of Georgetown, Idaho"
44.535,-115.2216667,3.1,1.91,ml,98,0.17,mb,mb80450789,"41 km NNW of Stanley, Idaho"
34.2041667,-117.6623333,8.97,1.19,ml,100,0.12,ci,ci38595018,"12km NW of Rancho Cucamonga, CA"
11.984,94.8885,10,6.1,mww,127,1.11,us,us7000aqaw,"236 km E of Port Blair, India"
19.19683266,-155.5011597,34.11999893,2.29,ml,66,0.119999997,hv,hv72048372,"2 km WSW of PÃƒâ€žÃ‚Âhala, Hawaii"
35.8365,-117.6431667,8.41,0.65,ml,114,0.07,ci,ci38594970,"23km WNW of Searles Valley, CA"
38.8086667,-122.739,1.87,0.53,md,54,0.04,nc,nc73427476,"2km SW of Cobb, CA"
19.1685009,-155.4519958,31.18000031,1.84000003,md,155,0.119999997,hv,hv72048342,"4 km SE of PÃƒâ€žÃ‚Âhala, Hawaii"
-23.9883,179.657,577.36,4.5,mb,188,0.54,us,us7000aqb3,south of the Fiji Islands
35.5396667,-117.4333333,2.91,1.3,ml,123,0.18,ci,ci38594946,"24km ESE of Ridgecrest, CA"
33.4623333,-116.644,7.95,0.3,ml,100,0.09,ci,ci38594938,"11km SSE of Anza, CA"
11.8869,94.9157,10,5.1,mww,72,0.71,us,us7000aqal,"237 km E of Port Blair, India"
36.2766667,-89.5086667,9.89,0.96,md,84,0.05,nm,nm60110028,"2 km NW of Ridgely, Tennessee"
38.837,-122.7828333,1.84,0.88,md,70,0.02,nc,nc73427471,"5km WNW of Cobb, CA"
61.5672,-146.1948,39.2,1.5,ml,,0.77,ak,ak02095bt3p9,"49 km N of Valdez, Alaska"
33.326,-116.4056667,7.25,0.75,ml,48,0.18,ci,ci38594914,"8km NNW of Borrego Springs, CA"
33.1861667,-116.4145,13.93,0.68,ml,61,0.18,ci,ci38594890,"9km SSW of Borrego Springs, CA"
33.1833333,-116.4036667,14.24,0.56,ml,97,0.13,ci,ci37291020,"8km SSW of Borrego Springs, CA"
38.8076667,-122.8253333,2.04,0.89,md,71,0.05,nc,nc73427466,"7km WNW of The Geysers, CA"
44.2888333,-115.1701667,7.49,2.12,ml,71,0.13,mb,mb80450784,"20 km WNW of Stanley, Idaho"
37.5505,-118.852,7.48,1.74,md,147,0.03,nc,nc73427461,"15km SE of Mammoth Lakes, CA"
52.0673333,-176.124,5.17,1.22,ml,109,0.22,av,av62199236,"41 km ENE of Adak, Alaska"
38.0785,-118.2685,2.1,1.9,ml,63.52,0.1408,nn,nn00760852,"34 km NNE of Benton, California"
35.876,-117.6943333,6.99,0.46,ml,143,0.1,ci,ci38594858,"20km ESE of Little Lake, CA"
52.0693333,-176.1281667,5.08,0.55,ml,201,0.24,av,av62199231,"41 km ENE of Adak, Alaska"
38.8331667,-122.8823333,1.91,1.22,md,63,0.03,nc,nc73427451,"12km ENE of Cloverdale, CA"
38.0438333,-118.7673333,4.54,1.47,md,106,0.06,nc,nc73427446,"28km SE of Bodie, CA"
38.041,-118.7651667,3.92,2.02,md,106,0.05,nc,nc73427441,"29km SE of Bodie, CA"
33.227,-116.7391667,11.23,0.23,ml,57,0.13,ci,ci38594850,"3km SE of Lake Henshaw, CA"
44.1068333,-115.0558333,3.35,1.81,ml,98,0.23,mb,mb80450774,"15 km SW of Stanley, Idaho"
64.2433,-149.9582,20.3,0.8,ml,,1.09,ak,ak02095b584l,"37 km W of Clear, Alaska, Alaska"
60.0636,-152.9344,121.7,2.3,ml,,0.47,ak,ak02095b3jlk,"68 km W of Happy Valley, Alaska"
38.1587,-117.93,13,1.1,ml,100.46,0.21,nn,nn00760842,"30 km SSE of Mina, Nevada"
